customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date,primary_risk_driver
CUST11152,Individual,Canada,Retail,0,0,1,1,1,1,0,0,60.0,40,Moderate,1,Remediation,2026-02-19,2027-02-19,Adverse Media
CUST11153,Individual,India,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2024-11-03,2026-11-03,Standard Risk
CUST11154,Individual,Nigeria,Consulting,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-12-29,2026-12-29,High-Risk Geography
CUST11155,Business,United States,Logistics,0,0,0,1,1,1,1,0,80.0,22,Low,0,Approved,2025-10-22,2027-10-22,KYC Documentation
CUST11156,Individual,Brazil,Healthcare,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-08-13,2027-08-13,Standard Risk
CUST11157,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-11-28,2027-11-28,Standard Risk
CUST11158,Business,United Kingdom,Manufacturing,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2026-06-21,2028-06-20,Source of Wealth
CUST11159,Individual,United States,Healthcare,1,0,0,0,1,1,1,1,80.0,43,Moderate,1,Approved,2026-04-25,2027-04-25,PEP
CUST11160,Business,United States,Retail,0,0,0,1,1,0,1,1,80.0,23,Low,0,Approved,2025-09-08,2027-09-08,KYC Documentation
CUST11161,Individual,United States,Hospitality,1,0,0,0,1,1,1,1,80.0,40,Moderate,1,Approved,2024-10-03,2025-10-03,PEP
CUST11162,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-03-25,2027-03-25,Standard Risk
CUST11163,Business,United Kingdom,Retail,0,0,0,1,1,1,1,0,80.0,13,Low,0,Approved,2026-01-24,2028-01-24,KYC Documentation
CUST11164,Individual,Canada,Finance,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-08-26,2028-08-25,Standard Risk
CUST11165,Business,United States,FinTech,1,0,0,1,1,1,1,0,80.0,42,Moderate,1,Approved,2024-12-16,2025-12-16,PEP
CUST11166,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2026-01-16,2028-01-16,Standard Risk
CUST11167,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2026-08-15,2028-08-14,Standard Risk
CUST11168,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-01-24,2027-01-24,Standard Risk
CUST11169,Individual,Nigeria,Technology,0,0,0,0,1,1,1,1,80.0,39,Moderate,0,Approved,2026-08-20,2027-08-20,High-Risk Geography
CUST11170,Individual,Mexico,Technology,0,0,0,0,1,1,0,1,60.0,29,Low,0,Remediation,2025-01-11,2027-01-11,Source of Wealth
CUST11171,Business,India,Manufacturing,0,0,0,1,0,1,1,1,80.0,24,Low,0,Approved,2025-04-20,2027-04-20,KYC Documentation
CUST11172,Individual,Nigeria,Finance,0,0,0,1,1,1,1,1,100.0,27,Low,0,Approved,2024-10-09,2026-10-09,High-Risk Geography
CUST11173,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2024-12-06,2026-12-06,Standard Risk
CUST11174,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2024-09-15,2026-09-15,Standard Risk
CUST11175,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,21,Low,0,Periodic Review,2025-04-17,2027-04-17,KYC Documentation
CUST11176,Business,United States,Consulting,0,0,1,1,1,1,1,1,100.0,27,Low,1,Approved,2026-06-23,2028-06-22,Adverse Media
CUST11177,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-05-16,2028-05-15,Standard Risk
CUST11178,Business,United States,Logistics,0,0,0,1,0,1,1,1,80.0,26,Low,0,Approved,2026-02-12,2028-02-12,KYC Documentation
CUST11179,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-07-11,2028-07-10,Standard Risk
CUST11180,Business,China,FinTech,0,0,0,1,1,1,1,0,80.0,21,Low,0,Approved,2025-03-01,2027-03-01,KYC Documentation
CUST11181,Individual,India,Consulting,0,0,0,1,1,1,0,0,60.0,24,Low,0,Remediation,2024-12-11,2026-12-11,KYC Documentation
CUST11182,Individual,Brazil,Consulting,0,0,0,1,1,1,1,0,80.0,15,Low,0,Approved,2025-12-16,2027-12-16,KYC Documentation
CUST11183,Business,United States,Consulting,0,0,0,1,0,1,1,1,80.0,21,Low,0,Approved,2025-05-07,2027-05-07,KYC Documentation
CUST11184,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-12-11,2027-12-11,Standard Risk
CUST11185,Business,Canada,Logistics,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Approved,2025-11-02,2026-11-02,Adverse Media
CUST11186,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-02-02,2027-02-02,Standard Risk
CUST11187,Individual,Canada,Consulting,0,0,0,1,1,0,1,1,80.0,25,Low,0,Periodic Review,2025-02-24,2027-02-24,KYC Documentation
CUST11188,Individual,Nigeria,Finance,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-02-23,2027-02-23,High-Risk Geography
CUST11189,Individual,Mexico,Finance,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-04-29,2028-04-28,Source of Wealth
CUST11190,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-12-05,2027-12-05,Standard Risk
CUST11191,Individual,United States,Technology,1,0,0,0,1,1,1,1,80.0,47,Moderate,1,Approved,2025-05-09,2026-05-09,PEP
CUST11192,Individual,United States,Retail,0,0,0,1,1,1,1,0,80.0,22,Low,0,Approved,2026-04-22,2028-04-21,KYC Documentation
CUST11193,Individual,United States,Hospitality,0,0,0,1,1,1,0,1,80.0,22,Low,0,Approved,2026-08-30,2028-08-29,KYC Documentation
CUST11194,Individual,Brazil,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-05-09,2028-05-08,Standard Risk
CUST11195,Business,United States,Hospitality,0,0,0,1,1,1,0,1,80.0,17,Low,0,Approved,2025-05-08,2027-05-08,KYC Documentation
CUST11196,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-08-31,2028-08-30,Standard Risk
CUST11197,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-10-05,2027-10-05,Standard Risk
CUST11198,Business,Mexico,Hospitality,0,0,1,1,1,1,1,1,100.0,28,Low,1,Approved,2025-02-01,2027-02-01,Adverse Media
CUST11199,Individual,Mexico,Construction,0,0,1,1,1,1,1,1,100.0,28,Low,1,Approved,2024-12-03,2026-12-03,Adverse Media
